9909,277.5,0,4816,20250403-172501-173000.mp4
9905,52.75,0,6016,20250403-173000-173501.mp4
9911,225,0,6016,20250403-173000-173501.mp4
9901,81,0,4388,20250403-173501-174000.mp4
9911,45.5,0,4764,20250403-173501-174000.mp4
9905,40,0,6016,20250403-174000-174501.mp4
9908,12.75,0,6016,20250403-174000-174501.mp4
9908,62,0,2440,20250403-174501-175000.mp4
9916,139.5,0,5984,20250403-174501-175000.mp4
9916,145.75,0,2492,20250403-175000-175501.mp4
9911,71,0,6016,20250403-175000-175501.mp4
9911,3.25,0,2760,20250403-175501-180000.mp4
9900,27,0,3932,20250403-175501-180000.mp4
9908,6.75,0,4608,20250403-175501-180000.mp4
9894,95.25,0,6016,20250403-180000-180501.mp4
9911,23.75,0,4200,20250403-180501-181000.mp4
9914,0.5,0,5984,20250403-180501-181000.mp4
9905,9,0,5132,20250403-181000-181501.mp4
9911,95.75,0,6016,20250403-181000-181501.mp4
9901,240.75,0,5984,20250403-181501-182000.mp4
9911,4,0,3300,20250403-182000-182501.mp4
9912,89.75,0,3320,20250403-182000-182501.mp4
9913,95.25,0,5276,20250403-183000-183501.mp4
9905,101.75,0,4200,20250403-183501-184000.mp4
9912,21,0,4900,20250403-183501-184000.mp4
9901,14,0,1640,20250403-184000-184500.mp4
9905,7,0,5068,20250403-184000-184500.mp4
9912,35.25,0,5244,20250403-184501-185000.mp4
9901,35.5,0,5984,20250403-184501-185000.mp4
9901,64.5,0,1832,20250403-185000-185500.mp4
9911,27.5,0,2264,20250403-185000-185500.mp4
9900,2.5,0,2584,20250403-185000-185500.mp4
9906,1.5,0,2324,20250403-185500-190000.mp4
9894,1.75,0,5192,20250403-185500-190000.mp4
9901,27.75,0,5904,20250403-185500-190000.mp4
9900,55.25,0,1168,20250403-190000-190500.mp4
9913,44,0,5688,20250403-190000-190500.mp4
9900,145.25,0,6010,20250403-195500-200001.mp4
9900,158.75,0,4228,20250403-200001-200500.mp4
9901,222.75,0,5999,20250403-205500-210000.mp4
9901,34.75,0,1628,20250403-210000-210459.mp4
9903,44,0,5984,20250403-210000-210459.mp4
9903,176.75,0,3264,20250403-210500-211000.mp4
9903,7.75,0,6016,20250403-210500-211000.mp4
9903,19.25,0,1476,20250403-211000-211501.mp4
9895,9.75,0,6016,20250403-211000-211501.mp4
9895,221.75,0,3792,20250403-211501-212000.mp4
9911,352.5,0,6016,20250403-212000-212501.mp4
9911,85.5,0,2940,20250403-212501-213000.mp4
9913,75.5,0,5984,20250403-212501-213000.mp4
9913,202.25,0,3428,20250403-213000-213501.mp4
9900,140.75,0,3588,20250403-215000-215501.mp4
9915,315,0,5984,20250403-222501-223000.mp4
9915,14.5,0,6016,20250403-223000-223500.mp4
9914,348.25,0,6016,20250403-223000-223500.mp4
9914,67.75,0,1460,20250403-223501-224000.mp4
9903,109.5,0,5984,20250403-231001-231500.mp4
9903,27.25,0,1248,20250403-231500-232001.mp4
9917,331,0,5984,20250403-233001-233500.mp4
9917,93.25,0,1772,20250403-233500-234001.mp4
9908,272,0,6016,20250403-233500-234001.mp4
9908,334.5,0,5984,20250403-234001-234500.mp4
9916,23.75,0,5984,20250403-234001-234500.mp4
9916,167,0,2868,20250403-234500-235001.mp4
9894,27.25,0,5984,20250403-235001-235500.mp4
9894,340,0,5816,20250403-235500-240001.mp4
9899,16.25,0,6012,20250403-235500-240001.mp4
9899,371.75,0,5984,20250404-000001-000500.mp4
9899,88.75,0,2324,20250404-000500-001001.mp4
9903,76.25,0,5296,20250404-004000-004500.mp4
9900,147,0,3272,20250404-012501-013000.mp4
9900,57.5,0,3856,20250404-014000-014501.mp4
9901,51,0,1432,20250404-015501-020000.mp4
9901,37.75,0,3540,20250404-015501-020000.mp4
9903,2.25,0,5736,20250404-015501-020000.mp4
9895,1.25,0,2272,20250404-020501-021000.mp4
